6.164486e+020	0
2.067960e+017	1
6.301382e+016	11
3.103914e+015	12
1.181962e+015	13
1.966736e+014	16
1.925344e+014	18
8.030224e+013	20
2.314225e+013	22
7.062341e+012	24
2.079433e+012	27
7.246075e+011	28
2.510967e+010	30
8.732442e+009	31
1.212630e+007	32
3.023882e+006	33
2.624348e+005	40
1.800774e+005	41
4.439548e+003	42
1.882060e+003	48
4.516321e+001	49
3.637065e+001	56
8.872391e+000	57
1.675491e-001	59
4.939270e-002	160
6.828308e-003	716
3.433228e-003	5860
1.480103e-003	7062
3.433228e-004	10478
1.754761e-004	49911
8.392334e-005	61866
2.288818e-005	195807
2.288818e-005	500000
