9.432966e+001	0
9.425317e+001	3
9.415317e+001	4
9.405317e+001	5
9.395317e+001	6
9.385317e+001	7
9.375317e+001	8
9.365318e+001	9
9.355318e+001	10
9.345318e+001	11
9.335318e+001	12
9.325318e+001	13
9.315318e+001	14
9.305318e+001	15
9.295319e+001	16
9.285319e+001	17
9.275319e+001	18
9.265319e+001	19
9.255319e+001	20
9.245319e+001	21
9.235320e+001	22
9.225320e+001	23
9.215320e+001	24
9.205320e+001	25
9.195320e+001	26
9.185320e+001	27
9.175320e+001	28
9.165321e+001	29
9.155321e+001	30
9.145321e+001	31
9.135321e+001	32
9.125321e+001	33
9.115321e+001	34
9.105322e+001	35
9.095322e+001	36
9.085322e+001	37
9.075322e+001	38
9.065322e+001	39
9.055322e+001	40
9.045322e+001	41
9.035323e+001	42
9.025323e+001	43
9.015323e+001	44
9.005323e+001	45
8.995323e+001	46
8.985323e+001	47
8.975323e+001	48
8.965324e+001	49
8.955324e+001	50
8.945324e+001	51
8.935324e+001	52
8.925324e+001	53
8.915324e+001	54
8.905325e+001	55
8.895325e+001	56
8.885325e+001	57
8.875325e+001	58
8.865325e+001	59
8.855325e+001	60
8.845325e+001	61
8.835326e+001	62
8.825326e+001	63
8.815326e+001	64
8.805326e+001	65
8.795326e+001	66
8.785326e+001	67
8.775327e+001	68
8.765327e+001	69
8.755327e+001	70
8.745327e+001	71
8.735327e+001	72
8.725327e+001	73
8.715327e+001	74
8.705328e+001	75
8.695328e+001	76
8.685328e+001	77
8.675328e+001	78
8.665328e+001	79
8.655328e+001	80
8.645329e+001	81
8.635329e+001	82
8.625329e+001	83
8.615329e+001	84
8.605329e+001	85
8.595329e+001	86
8.585329e+001	87
8.575330e+001	88
8.565330e+001	89
8.555330e+001	90
8.545330e+001	91
8.535330e+001	92
8.525330e+001	93
8.515331e+001	94
8.512980e+001	95
8.502980e+001	96
8.494827e+001	97
8.484827e+001	98
8.474828e+001	99
8.464828e+001	100
8.454828e+001	101
8.444828e+001	102
8.434828e+001	103
8.424828e+001	104
8.414828e+001	105
8.404829e+001	106
8.394829e+001	107
8.384829e+001	108
8.374829e+001	109
8.364829e+001	110
8.354829e+001	111
8.344830e+001	112
8.334830e+001	113
8.324830e+001	114
8.314830e+001	115
8.304830e+001	116
8.294830e+001	117
8.284830e+001	118
8.274831e+001	119
8.264831e+001	120
8.254831e+001	121
8.244831e+001	122
8.234831e+001	123
8.224831e+001	124
8.214832e+001	125
8.204832e+001	126
8.194832e+001	127
8.184832e+001	128
8.174832e+001	129
8.164832e+001	130
8.154832e+001	131
8.144833e+001	132
8.134833e+001	133
8.124833e+001	134
8.114833e+001	135
8.104833e+001	136
8.094833e+001	137
8.084834e+001	138
8.074834e+001	139
8.064834e+001	140
8.054834e+001	141
8.044834e+001	142
8.034834e+001	143
8.024834e+001	144
8.014835e+001	145
8.004835e+001	146
7.994835e+001	147
7.984835e+001	148
7.974835e+001	149
7.964835e+001	150
7.954836e+001	151
7.944836e+001	152
7.934836e+001	153
7.924836e+001	154
7.914836e+001	155
7.904836e+001	156
7.894836e+001	157
7.884837e+001	158
7.874837e+001	159
7.864837e+001	160
7.854837e+001	161
7.844837e+001	162
7.834837e+001	163
7.824837e+001	164
7.814838e+001	165
7.804838e+001	166
7.794838e+001	167
7.784838e+001	168
7.774838e+001	169
7.764838e+001	170
7.754839e+001	171
7.744839e+001	172
7.734839e+001	173
7.724839e+001	174
7.714839e+001	175
7.704839e+001	176
7.694839e+001	177
7.684840e+001	178
7.674840e+001	179
7.664840e+001	180
7.654840e+001	181
7.644840e+001	182
7.634840e+001	183
7.624841e+001	184
7.614841e+001	185
7.604841e+001	186
7.594841e+001	187
7.584841e+001	188
7.574841e+001	189
7.564841e+001	190
7.554842e+001	191
7.544842e+001	192
7.534842e+001	193
7.524842e+001	194
7.514842e+001	195
7.504842e+001	196
7.494843e+001	197
7.484843e+001	198
7.474843e+001	199
7.464843e+001	200
7.454843e+001	201
7.444843e+001	202
7.434843e+001	203
7.424844e+001	204
7.414844e+001	205
7.404844e+001	206
7.394844e+001	207
7.392204e+001	209
7.382204e+001	210
7.372205e+001	211
7.362205e+001	212
7.352205e+001	213
7.342205e+001	214
7.332205e+001	215
7.322205e+001	216
7.312206e+001	217
7.302206e+001	218
7.292206e+001	219
7.282206e+001	220
7.272206e+001	221
7.262206e+001	222
7.252206e+001	223
7.242207e+001	224
7.232207e+001	225
7.222207e+001	226
7.212207e+001	227
7.202281e+001	228
7.192281e+001	229
7.182281e+001	230
7.172282e+001	231
7.163124e+001	232
7.153993e+001	233
7.145070e+001	234
7.136531e+001	235
7.127740e+001	236
7.119218e+001	237
7.110822e+001	238
7.102425e+001	239
7.093931e+001	240
7.085520e+001	241
7.077013e+001	242
7.068505e+001	243
7.059679e+001	244
7.050233e+001	245
7.040233e+001	246
7.030233e+001	247
7.020233e+001	248
7.010233e+001	249
7.000233e+001	250
6.990234e+001	251
6.980234e+001	252
6.970234e+001	253
6.960234e+001	254
6.950234e+001	255
6.940234e+001	256
6.930235e+001	257
6.920235e+001	258
6.910235e+001	259
6.900235e+001	260
6.890235e+001	261
6.880235e+001	262
6.870235e+001	263
6.860236e+001	264
6.850236e+001	265
6.840236e+001	266
6.830236e+001	267
6.820236e+001	268
6.810236e+001	269
6.800237e+001	270
6.790336e+001	271
6.781424e+001	272
6.771424e+001	273
6.761424e+001	274
6.751424e+001	275
6.741425e+001	276
6.732625e+001	277
6.722625e+001	278
6.712625e+001	279
6.702625e+001	280
6.692625e+001	281
6.682626e+001	282
6.672626e+001	283
6.662626e+001	284
6.652626e+001	285
6.642626e+001	286
6.632626e+001	287
6.622626e+001	288
6.612627e+001	289
6.602627e+001	290
6.592627e+001	291
6.582627e+001	292
6.572627e+001	293
6.562627e+001	294
6.552628e+001	295
6.542628e+001	296
6.532628e+001	297
6.522628e+001	298
6.512628e+001	299
6.502628e+001	300
6.492628e+001	301
6.482629e+001	302
6.472629e+001	303
6.462629e+001	304
6.452629e+001	305
6.442629e+001	306
6.432629e+001	307
6.422630e+001	308
6.412630e+001	309
6.402630e+001	310
6.392630e+001	311
6.382630e+001	312
6.372630e+001	313
6.363960e+001	315
6.353960e+001	316
6.343960e+001	317
6.333960e+001	318
6.323960e+001	319
6.313960e+001	320
6.303960e+001	321
6.293961e+001	322
6.283961e+001	323
6.273961e+001	324
6.263961e+001	325
6.253961e+001	326
6.243961e+001	327
6.233961e+001	328
6.223962e+001	329
6.213962e+001	330
6.203962e+001	331
6.193962e+001	332
6.183962e+001	333
6.173962e+001	334
6.163963e+001	335
6.153963e+001	336
6.143963e+001	337
6.133963e+001	338
6.123963e+001	339
6.113963e+001	340
6.103963e+001	341
6.093964e+001	342
6.083964e+001	343
6.073964e+001	344
6.063964e+001	345
6.053964e+001	346
6.043964e+001	347
6.033965e+001	348
6.023965e+001	349
6.013965e+001	350
6.003965e+001	351
5.993965e+001	352
5.983965e+001	353
5.973965e+001	354
5.963966e+001	355
5.953966e+001	356
5.943966e+001	357
5.933966e+001	358
5.923966e+001	359
5.913966e+001	360
5.903967e+001	361
5.896574e+001	362
5.888239e+001	363
5.878239e+001	364
5.868240e+001	365
5.858240e+001	366
5.848240e+001	367
5.838240e+001	368
5.828240e+001	369
5.818240e+001	370
5.808241e+001	371
5.798241e+001	372
5.788241e+001	373
5.778241e+001	374
5.768241e+001	375
5.758241e+001	376
5.748241e+001	377
5.738242e+001	378
5.728242e+001	379
5.718242e+001	380
5.708242e+001	381
5.698242e+001	382
5.688242e+001	383
5.686848e+001	384
5.676848e+001	385
5.666848e+001	386
5.656849e+001	387
5.646849e+001	388
5.636849e+001	389
5.626849e+001	390
5.616849e+001	391
5.606849e+001	392
5.596849e+001	393
5.586850e+001	394
5.576850e+001	395
5.566850e+001	396
5.556850e+001	397
5.546850e+001	398
5.536850e+001	399
5.526851e+001	400
5.516851e+001	401
5.506851e+001	402
5.496851e+001	403
5.486851e+001	404
5.476851e+001	405
5.466851e+001	406
5.456852e+001	407
5.446852e+001	408
5.436852e+001	409
5.426852e+001	410
5.416852e+001	411
5.406852e+001	412
5.396852e+001	413
5.386853e+001	414
5.376853e+001	415
5.366853e+001	416
5.356853e+001	417
5.346853e+001	418
5.336853e+001	419
5.326854e+001	420
5.316854e+001	421
5.306854e+001	422
5.296854e+001	423
5.286854e+001	424
5.276854e+001	425
5.266854e+001	426
5.256855e+001	427
5.246855e+001	428
5.236855e+001	429
5.226855e+001	430
5.216855e+001	431
5.206855e+001	432
5.196856e+001	433
5.186856e+001	434
5.176856e+001	435
5.166856e+001	436
5.156856e+001	437
5.146856e+001	438
5.136856e+001	439
5.127060e+001	440
5.123149e+001	442
5.116797e+001	443
5.110048e+001	444
5.100048e+001	445
5.090049e+001	446
5.080049e+001	447
5.070049e+001	448
5.060049e+001	449
5.050049e+001	450
5.040049e+001	451
5.030050e+001	452
5.020050e+001	453
5.010050e+001	454
5.000050e+001	455
4.990050e+001	456
4.980050e+001	457
4.970050e+001	458
4.960051e+001	459
4.950051e+001	460
4.940051e+001	461
4.930051e+001	462
4.924812e+001	463
4.922353e+001	464
4.916526e+001	466
4.915025e+001	468
4.906297e+001	469
4.896297e+001	470
4.886298e+001	471
4.876298e+001	472
4.866298e+001	473
4.856298e+001	474
4.846558e+001	475
4.837112e+001	476
4.827665e+001	477
4.818218e+001	478
4.808772e+001	479
4.799325e+001	480
4.789878e+001	481
4.780431e+001	482
4.770985e+001	483
4.761538e+001	484
4.752091e+001	485
4.742645e+001	486
4.733198e+001	487
4.723751e+001	488
4.714006e+001	489
4.704007e+001	490
4.694007e+001	491
4.684007e+001	492
4.674007e+001	493
4.664007e+001	494
4.654007e+001	495
4.644007e+001	496
4.634008e+001	497
4.624008e+001	498
4.614008e+001	499
4.604008e+001	500
4.594008e+001	501
4.584008e+001	502
4.574009e+001	503
4.564009e+001	504
4.554009e+001	505
4.544009e+001	506
4.534009e+001	507
4.524009e+001	508
4.514009e+001	509
4.504010e+001	510
4.494010e+001	511
4.484010e+001	512
4.474010e+001	513
4.464010e+001	514
4.454010e+001	515
4.444011e+001	516
4.434011e+001	517
4.424011e+001	518
4.414011e+001	519
4.404011e+001	520
4.394011e+001	521
4.384011e+001	522
4.374012e+001	523
4.364012e+001	524
4.354012e+001	525
4.344012e+001	526
4.334012e+001	527
4.324012e+001	528
4.314013e+001	529
4.304013e+001	530
4.294013e+001	531
4.284013e+001	532
4.274013e+001	533
4.264013e+001	534
4.254013e+001	535
4.244014e+001	536
4.234014e+001	537
4.224014e+001	538
4.214014e+001	539
4.204014e+001	540
4.194014e+001	541
4.184015e+001	542
4.179028e+001	543
4.173413e+001	544
4.164690e+001	545
4.160459e+001	546
4.153808e+001	547
4.143808e+001	548
4.133808e+001	549
4.123808e+001	550
4.113808e+001	551
4.103809e+001	552
4.093809e+001	553
4.083809e+001	554
4.074610e+001	555
4.065765e+001	556
4.055832e+001	557
4.045832e+001	558
4.035832e+001	559
4.025832e+001	560
4.015832e+001	561
4.005832e+001	562
3.995832e+001	563
3.985833e+001	564
3.975833e+001	565
3.965833e+001	566
3.955833e+001	567
3.945833e+001	568
3.935833e+001	569
3.925834e+001	570
3.915834e+001	571
3.905834e+001	572
3.895834e+001	573
3.885834e+001	574
3.875834e+001	575
3.865834e+001	576
3.855835e+001	577
3.845835e+001	578
3.835835e+001	579
3.825835e+001	580
3.815835e+001	581
3.805835e+001	582
3.795835e+001	583
3.785836e+001	584
3.775836e+001	585
3.765836e+001	586
3.755836e+001	587
3.745836e+001	588
3.735836e+001	589
3.725837e+001	590
3.717493e+001	591
3.707493e+001	592
3.699076e+001	593
3.689076e+001	594
3.679076e+001	595
3.669315e+001	596
3.659921e+001	597
3.650527e+001	598
3.641133e+001	599
3.631507e+001	600
3.621507e+001	601
3.611507e+001	602
3.601507e+001	603
3.591639e+001	604
3.581740e+001	605
3.571740e+001	606
3.561740e+001	607
3.551740e+001	608
3.541740e+001	609
3.531741e+001	610
3.521741e+001	611
3.511904e+001	612
3.501904e+001	613
3.495235e+001	614
3.485236e+001	615
3.475236e+001	616
3.465236e+001	617
3.455236e+001	618
3.445236e+001	619
3.435236e+001	620
3.425237e+001	621
3.415237e+001	622
3.405237e+001	623
3.395237e+001	624
3.385237e+001	625
3.375237e+001	626
3.365237e+001	627
3.355238e+001	628
3.345238e+001	629
3.335238e+001	630
3.325238e+001	631
3.315238e+001	632
3.305238e+001	633
3.295238e+001	634
3.285239e+001	635
3.275239e+001	636
3.265239e+001	637
3.255239e+001	638
3.247180e+001	639
3.237180e+001	640
3.227180e+001	641
3.217181e+001	642
3.215525e+001	644
3.208925e+001	645
3.200963e+001	646
3.196173e+001	647
3.188530e+001	648
3.179432e+001	649
3.169431e+001	650
3.159431e+001	651
3.149431e+001	652
3.141356e+001	653
3.133797e+001	654
3.123797e+001	655
3.113797e+001	656
3.103797e+001	657
3.093797e+001	658
3.083797e+001	659
3.073796e+001	660
3.063796e+001	661
3.053796e+001	662
3.043796e+001	663
3.033796e+001	664
3.023796e+001	665
3.013796e+001	666
3.003796e+001	667
2.993796e+001	668
2.983796e+001	669
2.973796e+001	670
2.963796e+001	671
2.953796e+001	672
2.943796e+001	673
2.933796e+001	674
2.923796e+001	675
2.913796e+001	676
2.903796e+001	677
2.893796e+001	678
2.883796e+001	679
2.873796e+001	680
2.863796e+001	681
2.853796e+001	682
2.843796e+001	683
2.833796e+001	684
2.823796e+001	685
2.813795e+001	686
2.803795e+001	687
2.793795e+001	688
2.783795e+001	689
2.773795e+001	690
2.763795e+001	691
2.753795e+001	692
2.743795e+001	693
2.733795e+001	694
2.723795e+001	695
2.713795e+001	696
2.703795e+001	697
2.693795e+001	698
2.683795e+001	699
2.673795e+001	700
2.663795e+001	701
2.653795e+001	702
2.643795e+001	703
2.633795e+001	704
2.623795e+001	705
2.613795e+001	706
2.603795e+001	707
2.593795e+001	708
2.583795e+001	709
2.573795e+001	710
2.563795e+001	711
2.553794e+001	712
2.543794e+001	713
2.533794e+001	714
2.523794e+001	715
2.513794e+001	716
2.503794e+001	717
2.493794e+001	718
2.483794e+001	719
2.473794e+001	720
