5.928980e+002	0
5.676356e+002	3
5.395486e+002	4
5.133870e+002	5
4.891507e+002	6
4.668396e+002	7
4.464541e+002	8
4.279938e+002	9
4.114588e+002	10
3.968489e+002	11
3.786587e+002	12
3.594325e+002	13
3.347700e+002	14
3.119918e+002	15
2.910979e+002	16
2.720884e+002	17
2.531366e+002	18
2.353647e+002	19
2.195924e+002	20
2.058199e+002	21
1.940470e+002	22
1.830759e+002	23
1.715328e+002	24
1.609896e+002	25
1.470090e+002	26
1.343060e+002	27
1.234853e+002	28
1.145469e+002	29
1.060864e+002	30
9.488004e+001	31
8.487829e+001	32
7.665993e+001	33
7.022504e+001	34
6.557353e+001	35
6.055967e+001	36
5.506638e+001	37
4.869440e+001	38
4.327808e+001	39
3.868940e+001	40
3.509415e+001	41
3.062411e+001	42
2.674790e+001	43
2.408985e+001	44
2.201265e+001	45
1.974484e+001	46
1.800664e+001	47
1.681532e+001	48
1.463329e+001	49
1.334568e+001	50
1.196744e+001	51
1.093321e+001	52
1.040741e+001	53
1.006666e+001	54
9.848228e+000	55
9.801642e+000	56
9.554237e+000	57
9.131407e+000	58
8.300371e+000	59
8.100634e+000	60
7.979366e+000	61
7.825541e+000	62
7.242040e+000	63
6.912802e+000	64
6.389113e+000	65
6.008723e+000	66
5.678108e+000	67
5.657503e+000	68
5.166512e+000	69
4.937626e+000	70
4.694523e+000	71
4.493357e+000	72
4.242751e+000	73
4.101922e+000	74
3.995912e+000	75
3.582633e+000	76
3.558139e+000	77
3.432120e+000	78
3.215143e+000	79
3.106523e+000	81
2.980809e+000	82
2.770326e+000	83
2.745496e+000	84
2.621197e+000	85
2.474193e+000	86
2.354746e+000	87
2.257588e+000	88
2.201443e+000	89
2.015882e+000	90
1.986117e+000	91
1.845693e+000	92
1.746991e+000	94
1.708930e+000	96
1.622462e+000	97
1.531524e+000	98
1.376568e+000	99
1.332820e+000	100
1.246069e+000	101
1.182627e+000	102
1.180663e+000	104
1.050643e+000	105
9.603356e-001	108
9.077567e-001	109
8.804125e-001	112
8.677587e-001	114
8.558063e-001	115
8.112401e-001	119
7.565485e-001	122
6.929050e-001	123
6.822258e-001	127
6.698270e-001	129
6.437451e-001	130
5.676460e-001	131
5.556284e-001	134
5.371304e-001	135
4.722842e-001	159
4.521986e-001	165
4.153391e-001	166
3.771891e-001	310
3.348347e-001	738
3.168575e-001	1558
3.164966e-001	1591
3.064661e-001	1629
3.047974e-001	2883
3.032439e-001	3065
2.753542e-001	4087
2.546708e-001	4958
2.474191e-001	11547
2.313381e-001	30765
2.309717e-001	63565
2.289141e-001	80271
2.128821e-001	82086
1.962255e-001	393978
1.962255e-001	500000
